invoice date,invoice amount
2023-09-30,31231.829084666442
2023-10-31,34687.348099891235
2023-11-30,41360.6507245783
2023-12-31,52749.490488849486
2024-01-31,56454.78172634017
2024-02-29,61285.130847526474
2024-03-31,66195.29810805195
2024-04-30,68892.21833227454
2024-05-31,71718.88231886548
2024-06-30,74139.59564258315
2024-07-31,75836.18701217632
2024-08-31,77412.2514968769
