invoice date,invoice amount
2023-09-30,31238.322309750187
2023-10-31,34693.7204308796
2023-11-30,41366.218998444856
2023-12-31,52753.459257670926
2024-01-31,56458.3730621471
2024-02-29,61288.10204322815
2024-03-31,66197.61493234594
2024-04-30,68894.21757802994
2024-05-31,71720.51700686789
2024-06-30,74140.91749517803
2024-07-31,75837.29962262422
2024-08-31,77413.1617717988
