invoice date,invoice amount
2023-09-30,23051.537978177996
2023-10-31,33355.22060106816
2023-11-30,28070.87275597782
2023-12-31,28070.87275597782
2024-01-31,28070.87275597782
2024-02-29,28070.87275597782
2024-03-31,28070.87275597782
2024-04-30,28070.87275597782
2024-05-31,28070.87275597782
2024-06-30,28070.87275597782
