invoice date,invoice amount
2023-09-30,31230.37556751256
2023-10-31,34686.38527851005
2023-11-30,41359.894930851384
2023-12-31,52748.74973753468
2024-01-31,56454.24071354064
2024-02-29,61284.68094085116
2024-03-31,66194.90330213046
2024-04-30,68891.91162575428
2024-05-31,71718.62549139443
2024-06-30,74139.37963677451
2024-07-31,75836.01364473139
2024-08-31,77412.1069642555
